stop_lat,stop_code,stop_serial_number,stop_lon,stop_id,stop_url,parent_station,stop_desc,stop_name,location_type,zone_id
21.334573,3923,3029,-157.860633,3923,http://hea.thebus.org/nextbus.asp?s=3923,,,HOUGHTAILING ST + NAIO ST,0,
21.333702,3920,3026,-157.863984,3920,http://hea.thebus.org/nextbus.asp?s=3920,,,HOUGHTAILING ST + KONIA ST,0,
21.334168,3921,3027,-157.862766,3921,http://hea.thebus.org/nextbus.asp?s=3921,,,HOUGHTAILING ST + KEALIA DR,0,
21.335295,3926,3032,-157.858479,3926,http://hea.thebus.org/nextbus.asp?s=3926,,,MAKANANI DR + KEALIA DR,0,
21.334314,3927,3033,-157.858623,3927,http://hea.thebus.org/nextbus.asp?s=3927,,,MAKANANI DR + 2147,0,
21.334729,3924,3030,-157.85983,3924,http://hea.thebus.org/nextbus.asp?s=3924,,,HOUGHTAILING ST + HILLCREST ST,0,
21.335552,3925,3031,-157.859102,3925,http://hea.thebus.org/nextbus.asp?s=3925,,,KEALIA DR + HILLCREST ST,0,
21.332741,3928,3034,-157.859299,3928,http://hea.thebus.org/nextbus.asp?s=3928,,,MAKANANI DR + SKYLINE DR,0,
21.331611,3929,3035,-157.85986,3929,http://hea.thebus.org/nextbus.asp?s=3929,,,MAKANANI DR + KAMALII ST,0,
21.316816,124,246,-157.864327,124,http://hea.thebus.org/nextbus.asp?s=124,,,N KING ST + N BERETANIA ST,0,
21.323786,3993,3104,-157.882511,3993,http://hea.thebus.org/nextbus.asp?s=3993,,,KALIHI ST + REPUBLICAN ST,0,
21.303226,4149,3278,-157.799909,4149,http://hea.thebus.org/nextbus.asp?s=4149,,,PETER ST + 2641,0,
21.302868,4148,3277,-157.80068,4148,http://hea.thebus.org/nextbus.asp?s=4148,,,PETER ST + OPP BERTRAM ST,0,
21.301325,4145,3274,-157.801868,4145,http://hea.thebus.org/nextbus.asp?s=4145,,,SAINT LOUIS DR + 2323,0,
21.300788,4144,3273,-157.802219,4144,http://hea.thebus.org/nextbus.asp?s=4144,,,SAINT LOUIS DR + OPP OSWALD ST,0,
21.300969,4147,3276,-157.801006,4147,http://hea.thebus.org/nextbus.asp?s=4147,,,SAINT LOUIS DR + PETER ST,0,
21.300504,4146,3275,-157.801508,4146,http://hea.thebus.org/nextbus.asp?s=4146,,,SAINT LOUIS DR + NOAH ST,0,
21.29914,4141,3270,-157.803285,4141,http://hea.thebus.org/nextbus.asp?s=4141,,,SAINT LOUIS DR + OPP OSWALD ST,0,
21.298317,4140,3269,-157.805924,4140,http://hea.thebus.org/nextbus.asp?s=4140,,,SAINT LOUIS DR + OPP BERTRAM ST,0,
21.298804,4143,3272,-157.802035,4143,http://hea.thebus.org/nextbus.asp?s=4143,,,SAINT LOUIS DR + NOAH ST,0,
21.29846,4142,3271,-157.802775,4142,http://hea.thebus.org/nextbus.asp?s=4142,,,SAINT LOUIS DR + ALENCASTRE ST,0,
21.316425,3854,2965,-157.848849,3854,http://hea.thebus.org/nextbus.asp?s=3854,,,PUOWAINA DR + SAN ANTONIO AVE,0,
21.316352,3853,2964,-157.846454,3853,http://hea.thebus.org/nextbus.asp?s=3853,,,PUOWAINA DR + OPP PROSPECT ST,0,
21.316651,3850,2961,-157.841087,3850,http://hea.thebus.org/nextbus.asp?s=3850,,,TANTALUS DR + KAUHANE ST,0,
21.315951,3851,2962,-157.842336,3851,http://hea.thebus.org/nextbus.asp?s=3851,,,PUOWAINA DR + HOOKUI ST,0,
21.323285,739,3650,-157.864533,739,http://hea.thebus.org/nextbus.asp?s=739,,,VINEYARD BL + PALAMA ST,0,
21.292892,3005,2134,-157.801016,3005,http://hea.thebus.org/nextbus.asp?s=3005,,,PALOLO AVE + WILIAMA PL,0,
21.463161,2661,1757,-158.16385,2661,http://hea.thebus.org/nextbus.asp?s=2661,,,WAIANAE VALLEY RD + OPP 85-1256,0,
21.343978,2898,2013,-157.890578,2898,http://hea.thebus.org/nextbus.asp?s=2898,,,ALA MAHAMOE ST + OPP ALA AMOAMO ST,0,
21.29183,3004,2133,-157.801728,3004,http://hea.thebus.org/nextbus.asp?s=3004,,,PALOLO AVE + OPP LAMALOA PL,0,
21.304159,2288,1346,-157.853321,2288,http://hea.thebus.org/nextbus.asp?s=2288,,,ALAPAI TRANSIT CENTER (STOPS 1-4),0,
21.385086,456,3351,-158.00052,456,http://hea.thebus.org/nextbus.asp?s=456,,,FARRINGTON HWY + OPP AWAMOKU ST,0,
21.348196,2896,2011,-157.889834,2896,http://hea.thebus.org/nextbus.asp?s=2896,,,ALA MAHAMOE ST + OPP ALA KOLOPUA ST,0,
21.286164,199,1059,-157.722968,199,http://hea.thebus.org/nextbus.asp?s=199,,,KALANIANAOLE HWY + KULIOUOU RD,0,
21.285754,198,1048,-157.719093,198,http://hea.thebus.org/nextbus.asp?s=198,,,KALANIANAOLE HWY + KAWAIHAE ST,0,
21.424428,2066,1145,-157.948366,2066,http://hea.thebus.org/nextbus.asp?s=2066,,,AUMAKUA ST + OPP AHAKAPU ST,0,
21.370985,3664,2781,-157.764636,3664,http://hea.thebus.org/nextbus.asp?s=3664,,,MAUNAWILI RD + MAUNAWILI LP,0,
21.282266,195,1015,-157.713402,195,http://hea.thebus.org/nextbus.asp?s=195,,,KALANIANAOLE HWY + HAWAII KAI TOWNE CENTER,0,
21.284461,197,1037,-157.717074,197,http://hea.thebus.org/nextbus.asp?s=197,,,KALANIANAOLE HWY + HAWAII KAI DR,0,
21.283027,196,1026,-157.714985,196,http://hea.thebus.org/nextbus.asp?s=196,,,KALANIANAOLE HWY + KEAHOLE ST,0,
21.275401,191,971,-157.693669,191,http://hea.thebus.org/nextbus.asp?s=191,,,KALANIANAOLE HWY + OPP HANAUMA BAY RD,0,
21.273249,190,960,-157.696832,190,http://hea.thebus.org/nextbus.asp?s=190,,,HANAUMA BAY NATURE PARK,0,
21.279191,193,993,-157.708562,193,http://hea.thebus.org/nextbus.asp?s=193,,,KALANIANAOLE HWY + OPP PORTLOCK RD,0,
21.277052,192,982,-157.706052,192,http://hea.thebus.org/nextbus.asp?s=192,,,KALANIANAOLE HWY + KOKO MARINA CTR,0,
21.466834,4558,4706,-157.995867,4558,http://hea.thebus.org/nextbus.asp?s=4558,,,AINAMAKUA DR + LAUAE ST,0,
21.475534,4559,4707,-157.991611,4559,http://hea.thebus.org/nextbus.asp?s=4559,,,LEHIWA DR + MILILANI MIDDLE SCHOOL,0,
21.465421,4556,4704,-157.99821,4556,http://hea.thebus.org/nextbus.asp?s=4556,,,AINAMAKUA DR + OPP AINAMAKUA DR,0,
21.468571,4557,4705,-157.993192,4557,http://hea.thebus.org/nextbus.asp?s=4557,,,AINAMAKUA DR + KONAKU ST,0,
21.394796,3670,2788,-157.724272,3670,http://hea.thebus.org/nextbus.asp?s=3670,,,KAWAILOA RD + ALALA RD,0,
21.394917,3671,2789,-157.722791,3671,http://hea.thebus.org/nextbus.asp?s=3671,,,ALALA RD + OPP KAWAILOA RD,0,
21.507561,3676,2794,-157.997778,3676,http://hea.thebus.org/nextbus.asp?s=3676,,,CALIFORNIA AVE + OPP HILL DR,0,
21.296179,4550,4701,-157.814728,4550,http://hea.thebus.org/nextbus.asp?s=4550,,,DOLE ST + OPP EAST-WEST RD,0,
21.293866,4551,4702,-157.81127,4551,http://hea.thebus.org/nextbus.asp?s=4551,,,DOLE ST + UH HAWAIIAN STUDIES,0,
21.671532,2543,1630,-158.042918,2543,http://hea.thebus.org/nextbus.asp?s=2543,,,KAMEHAMEHA HWY + KE NUI RD,0,
21.673143,2542,1629,-158.041109,2542,http://hea.thebus.org/nextbus.asp?s=2542,,,KAMEHAMEHA HWY + SUNSET BEACH,0,
21.674955,2541,1628,-158.039252,2541,http://hea.thebus.org/nextbus.asp?s=2541,,,KAMEHAMEHA HWY + SUNSET BEACH PARK,0,
21.677661,2540,1627,-158.036614,2540,http://hea.thebus.org/nextbus.asp?s=2540,,,KAMEHAMEHA HWY + OPP SUNSET BEACH ST,0,
21.661094,2547,1634,-158.054497,2547,http://hea.thebus.org/nextbus.asp?s=2547,,,KAMEHAMEHA HWY + KE WAENA RD,0,
21.663374,2546,1633,-158.051977,2546,http://hea.thebus.org/nextbus.asp?s=2546,,,KAMEHAMEHA HWY + KE NUI RD,0,
21.664798,2545,1632,-158.050406,2545,http://hea.thebus.org/nextbus.asp?s=2545,,,KAMEHAMEHA HWY + OPP SUNSET BEACH ELEMENTARY SCHOOL,0,
21.669087,2544,1631,-158.045625,2544,http://hea.thebus.org/nextbus.asp?s=2544,,,KAMEHAMEHA HWY + OPP 59-238,0,
21.386128,1274,284,-157.751425,1274,http://hea.thebus.org/nextbus.asp?s=1274,,,KAILUA RD + OPP ULUMANU DR,0,
21.657057,2549,1636,-158.058283,2549,http://hea.thebus.org/nextbus.asp?s=2549,,,KAMEHAMEHA HWY + OPP KAHAE RD,0,
21.659369,2548,1635,-158.056438,2548,http://hea.thebus.org/nextbus.asp?s=2548,,,KAMEHAMEHA HWY + OPP PUKEA RD,0,
21.394178,1104,96,-157.984098,1104,http://hea.thebus.org/nextbus.asp?s=1104,,,LEEWARD COMMUNITY COLLEGE,0,
21.603676,2381,1450,-157.899607,2381,http://hea.thebus.org/nextbus.asp?s=2381,,,KAMEHAMEHA HWY + POKIWAI PL,0,
21.604884,2380,1449,-157.901101,2380,http://hea.thebus.org/nextbus.asp?s=2380,,,KAMEHAMEHA HWY + 53-910,0,
21.598794,2383,1452,-157.897329,2383,http://hea.thebus.org/nextbus.asp?s=2383,,,KAMEHAMEHA HWY + 53-776,0,
21.601072,2382,1451,-157.89792,2382,http://hea.thebus.org/nextbus.asp?s=2382,,,KAMEHAMEHA HWY + SACRED FALLS,0,
21.589901,2385,1454,-157.890412,2385,http://hea.thebus.org/nextbus.asp?s=2385,,,KAMEHAMEHA HWY + OPP PATS AT PUNALUU,0,
21.594034,2384,1453,-157.894977,2384,http://hea.thebus.org/nextbus.asp?s=2384,,,KAMEHAMEHA HWY + PUHULI ST,0,
21.586251,2387,1456,-157.887827,2387,http://hea.thebus.org/nextbus.asp?s=2387,,,KAMEHAMEHA HWY + HALEAHA RD,0,
21.587832,2386,1455,-157.888836,2386,http://hea.thebus.org/nextbus.asp?s=2386,,,KAMEHAMEHA HWY + QUEEN LILIUOKALANI,0,
21.58412,2388,1457,-157.887231,2388,http://hea.thebus.org/nextbus.asp?s=2388,,,KAMEHAMEHA HWY + 53-450,0,
21.393438,1103,95,-157.97996,1103,http://hea.thebus.org/nextbus.asp?s=1103,,,ALA IKE ST + WAIAWA RD,0,
21.342612,3580,2688,-157.866023,3580,http://hea.thebus.org/nextbus.asp?s=3580,,,KALIHI ST + ELUA ST,0,
21.341207,3581,2689,-157.866749,3581,http://hea.thebus.org/nextbus.asp?s=3581,,,KALIHI ST + EMA PL,0,
21.340009,3582,2690,-157.867432,3582,http://hea.thebus.org/nextbus.asp?s=3582,,,KALIHI ST + LIKELIKE HWY,0,
21.331065,3583,2691,-157.875437,3583,http://hea.thebus.org/nextbus.asp?s=3583,,,KALIHI ST + N KING ST,0,
21.329646,3584,2692,-157.876955,3584,http://hea.thebus.org/nextbus.asp?s=3584,,,KALIHI ST + ASHFORD ST,0,
21.327061,3585,2693,-157.879456,3585,http://hea.thebus.org/nextbus.asp?s=3585,,,KALIHI ST + DILLINGHAM BL,0,
21.326037,3586,2694,-157.880479,3586,http://hea.thebus.org/nextbus.asp?s=3586,,,KALIHI ST + HAU ST,0,
21.325067,3587,2695,-157.881436,3587,http://hea.thebus.org/nextbus.asp?s=3587,,,KALIHI ST + HART ST,0,
21.326241,3588,2696,-157.883072,3588,http://hea.thebus.org/nextbus.asp?s=3588,,,MOKAUEA ST + HART ST,0,
21.327851,3589,2697,-157.88154,3589,http://hea.thebus.org/nextbus.asp?s=3589,,,MOKAUEA ST + COLBURN ST,0,
21.401856,2761,1868,-158.15197,2761,http://hea.thebus.org/nextbus.asp?s=2761,,,HAKIMO RD + ULEHAWA ST,0,
21.40025,2760,1867,-158.154187,2760,http://hea.thebus.org/nextbus.asp?s=2760,,,HAKIMO RD + KANAHALE RD,0,
21.411701,2767,1874,-158.149703,2767,http://hea.thebus.org/nextbus.asp?s=2767,,,PAAKEA RD + 87-1351,0,
21.410345,2766,1873,-158.147888,2766,http://hea.thebus.org/nextbus.asp?s=2766,,,PAAKEA RD + HAKIMO RD,0,
21.408645,2765,1872,-158.146764,2765,http://hea.thebus.org/nextbus.asp?s=2765,,,HAKIMO RD + OPP PAAKEA RD,0,
21.406747,2764,1871,-158.148267,2764,http://hea.thebus.org/nextbus.asp?s=2764,,,HAKIMO RD + 87-797,0,
21.399244,2007,1080,-157.964521,2007,http://hea.thebus.org/nextbus.asp?s=2007,,,HOOLAULEA ST + NANAKAI ST,0,
21.344856,3552,2657,-157.863528,3552,http://hea.thebus.org/nextbus.asp?s=3552,,,KALIHI ST + MACHADO ST,0,
21.314991,902,3828,-157.871583,902,http://hea.thebus.org/nextbus.asp?s=902,,,PACIFIC ST + IWILEI RD,0,
21.313973,903,3829,-157.872621,903,http://hea.thebus.org/nextbus.asp?s=903,,,NIMITZ HWY + PACIFIC ST,0,
21.362149,1849,907,-158.032558,1849,http://hea.thebus.org/nextbus.asp?s=1849,,,OLD FORT WEAVER RD + 91-2026,0,
21.316095,901,3827,-157.870852,901,http://hea.thebus.org/nextbus.asp?s=901,,,IWILEI RD + PACIFIC ST,0,
21.321927,906,3832,-157.87958,906,http://hea.thebus.org/nextbus.asp?s=906,,,NIMITZ HWY + WAIAKAMILO RD,0,
21.323286,907,3833,-157.880902,907,http://hea.thebus.org/nextbus.asp?s=907,,,NIMITZ HWY + OPP LIBBY ST,0,
21.317551,904,3830,-157.875378,904,http://hea.thebus.org/nextbus.asp?s=904,,,NIMITZ HWY + ALAKAWA ST,0,
21.31917,905,3831,-157.876243,905,http://hea.thebus.org/nextbus.asp?s=905,,,NIMITZ HWY + OPP PIER 36,0,
21.334694,1843,901,-158.029117,1843,http://hea.thebus.org/nextbus.asp?s=1843,,,KAPOLEI PKWY + KAHIUKA ST,0,
21.332439,1842,900,-158.028361,1842,http://hea.thebus.org/nextbus.asp?s=1842,,,KAPOLEI PKWY + GEIGER RD,0,
21.324525,908,3834,-157.88225,908,http://hea.thebus.org/nextbus.asp?s=908,,,NIMITZ HWY + KALIHI ST,0,
21.337558,1840,898,-158.020692,1840,http://hea.thebus.org/nextbus.asp?s=1840,,,KEAUNUI DR + MAIPUHI ST,0,
21.439942,4426,4562,-158.153859,4426,http://hea.thebus.org/nextbus.asp?s=4426,,,LUALUALEI HOMESTEAD RD + MARCONI ST,0,
21.440775,4427,4563,-158.182431,4427,http://hea.thebus.org/nextbus.asp?s=4427,,,LUALUALEI HOMESTEAD RD + IHUKU ST,0,
21.338641,1845,903,-158.031583,1845,http://hea.thebus.org/nextbus.asp?s=1845,,,KOLOWAKA DR + OPP POOWAI PL,0,
21.440346,4425,4561,-158.180133,4425,http://hea.thebus.org/nextbus.asp?s=4425,,,MOEKAHI ST + LUALUALEI HOMESTEAD RD,0,
21.308227,3250,2398,-157.818317,3250,http://hea.thebus.org/nextbus.asp?s=3250,,,E MANOA RD + BROWN WAY,0,
21.31307,2169,1257,-158.096495,2169,http://hea.thebus.org/nextbus.asp?s=2169,,,OIHANA ST + MALAKOLE ST,0,
21.311357,2168,1256,-158.096241,2168,http://hea.thebus.org/nextbus.asp?s=2168,,,OIHANA ST + 91-255,0,
21.308571,3251,2399,-157.815784,3251,http://hea.thebus.org/nextbus.asp?s=3251,,,OAHU AVE + E MANOA RD,0,
21.305923,2165,1253,-158.098262,2165,http://hea.thebus.org/nextbus.asp?s=2165,,,KALAELOA BL + KOMOHANA ST,0,
21.308964,2164,1252,-158.098735,2164,http://hea.thebus.org/nextbus.asp?s=2164,,,KALAELOA BL + KAUHI ST,0,
21.308952,2167,1255,-158.095335,2167,http://hea.thebus.org/nextbus.asp?s=2167,,,KAUHI ST + OIHANA ST,0,
21.305488,2166,1254,-158.095458,2166,http://hea.thebus.org/nextbus.asp?s=2166,,,KOMOHANA ST + 91-325,0,
21.355907,2161,1249,-158.08654,2161,http://hea.thebus.org/nextbus.asp?s=2161,,,PANANA ST + MAKAKILO DR,0,
21.357139,2160,1248,-158.08341,2160,http://hea.thebus.org/nextbus.asp?s=2160,,,PANANA ST + OPP WELO ST,0,
21.312905,2163,1251,-158.099313,2163,http://hea.thebus.org/nextbus.asp?s=2163,,,KALAELOA BL + MALAKOLE ST,0,
21.400583,2616,1707,-157.947075,2616,http://hea.thebus.org/nextbus.asp?s=2616,,,NAHELE ST + KOMO MAI DR,0,
21.402666,2615,1706,-157.946415,2615,http://hea.thebus.org/nextbus.asp?s=2615,,,NAHELE ST + OPP APALA LP,0,
21.39061,1941,1006,-157.947268,1941,http://hea.thebus.org/nextbus.asp?s=1941,,,MOANALUA RD + OPP HEKAHA ST,0,
21.406733,2613,1704,-157.943623,2613,http://hea.thebus.org/nextbus.asp?s=2613,,,NAHELE ST + IPUALA LP,0,
21.407038,2612,1703,-157.942008,2612,http://hea.thebus.org/nextbus.asp?s=2612,,,NAHELE ST + PIKI ST,0,
21.406994,2611,1702,-157.939559,2611,http://hea.thebus.org/nextbus.asp?s=2611,,,NAHELE ST + WILOU ST,0,
21.40487,2610,1701,-157.939368,2610,http://hea.thebus.org/nextbus.asp?s=2610,,,HAPAKI ST + HOALA ST,0,
21.310957,3254,2402,-157.813846,3254,http://hea.thebus.org/nextbus.asp?s=3254,,,OAHU AVE + ANUENUE ST,0,
21.284759,4082,3204,-157.788285,4082,http://hea.thebus.org/nextbus.asp?s=4082,,,PAULA DR + 1548,0,
21.386937,2619,1710,-157.941716,2619,http://hea.thebus.org/nextbus.asp?s=2619,,,KAONOHI ST + OPP UAO PL,0,
21.388205,2618,1709,-157.95393,2618,http://hea.thebus.org/nextbus.asp?s=2618,,,KAAHUMANU ST + KAMEHAMEHA HWY,0,
21.28403,4083,3205,-157.789024,4083,http://hea.thebus.org/nextbus.asp?s=4083,,,PAULA DR + KOKO DR,0,
21.280096,3298,2450,-157.809991,3298,http://hea.thebus.org/nextbus.asp?s=3298,,,MOOHEAU AVE + 6TH AVE,0,
21.279326,3299,2451,-157.808361,3299,http://hea.thebus.org/nextbus.asp?s=3299,,,MAUNALOA AVE + 7TH AVE,0,
21.385568,1908,969,-157.931499,1908,http://hea.thebus.org/nextbus.asp?s=1908,,,KAAMILO ST + ULUNE ST,0,
21.386301,1909,970,-157.930829,1909,http://hea.thebus.org/nextbus.asp?s=1909,,,KAAMILO ST + ILIEE ST,0,
21.281421,3294,2446,-157.816673,3294,http://hea.thebus.org/nextbus.asp?s=3294,,,DATE ST + OPP EKELA AVE,0,
21.28055,3295,2447,-157.81568,3295,http://hea.thebus.org/nextbus.asp?s=3295,,,DATE ST + OPP PALANI AVE,0,
21.279461,3296,2448,-157.814438,3296,http://hea.thebus.org/nextbus.asp?s=3296,,,DATE ST + KAPAHULU AVE,0,
21.279615,3297,2449,-157.811908,3297,http://hea.thebus.org/nextbus.asp?s=3297,,,MOOHEAU AVE + WINAM AVE,0,
21.286678,3290,2442,-157.822759,3290,http://hea.thebus.org/nextbus.asp?s=3290,,,DATE ST + KAPIOLANI BL,0,
21.285068,3291,2443,-157.820883,3291,http://hea.thebus.org/nextbus.asp?s=3291,,,DATE ST + LAAU ST,0,
21.282983,3292,2444,-157.818482,3292,http://hea.thebus.org/nextbus.asp?s=3292,,,DATE ST + OPP OLOKELE AVE,0,
21.381466,1901,962,-157.934575,1901,http://hea.thebus.org/nextbus.asp?s=1901,,,KAAMILO ST + MOANALUA RD,0,
21.295746,854,3777,-157.832653,854,http://hea.thebus.org/nextbus.asp?s=854,,,S KING ST + HAUOLI ST,0,
21.455806,3450,2619,-158.021122,3450,http://hea.thebus.org/nextbus.asp?s=3450,,,KUAHELANI AVE + ALAALAA LP,0,
21.456211,3451,2620,-158.018513,3451,http://hea.thebus.org/nextbus.asp?s=3451,,,KUAHELANI AVE + KALOAPAU ST,0,
21.295692,850,3773,-157.83889,850,http://hea.thebus.org/nextbus.asp?s=850,,,KAHEKA ST + OPP RYCROFT ST,0,
21.297506,851,3774,-157.83808,851,http://hea.thebus.org/nextbus.asp?s=851,,,KAHEKA ST + S KING ST,0,
21.297026,852,3775,-157.836241,852,http://hea.thebus.org/nextbus.asp?s=852,,,S KING ST + PUNAHOU ST,0,
21.293652,858,3781,-157.826816,858,http://hea.thebus.org/nextbus.asp?s=858,,,S KING ST + MAKAHIKI WAY,0,
21.293132,859,3782,-157.825366,859,http://hea.thebus.org/nextbus.asp?s=859,,,S KING ST + ISENBERG ST,0,
21.29384,1186,186,-157.680595,1186,http://hea.thebus.org/nextbus.asp?s=1186,,,HAWAII KAI DR + MAUNANANI DR,0,
21.297983,1184,184,-157.675278,1184,http://hea.thebus.org/nextbus.asp?s=1184,,,MOKUHANO ST + KAHULUI ST,0,
21.323811,740,3652,-157.865238,740,http://hea.thebus.org/nextbus.asp?s=740,,,VINEYARD BL + PALAMA ST,0,
21.321964,741,3653,-157.863845,741,http://hea.thebus.org/nextbus.asp?s=741,,,VINEYARD BL + PUA LN,0,
21.320504,742,3654,-157.862747,742,http://hea.thebus.org/nextbus.asp?s=742,,,VINEYARD BL + LILIHA ST,0,
21.307916,743,3655,-157.860622,743,http://hea.thebus.org/nextbus.asp?s=743,,,ALAKEA ST + S KING ST,0,
21.309039,744,3656,-157.859169,744,http://hea.thebus.org/nextbus.asp?s=744,,,ALAKEA ST + S HOTEL ST,0,
21.310186,745,3657,-157.857719,745,http://hea.thebus.org/nextbus.asp?s=745,,,QUEEN EMMA ST + S BERETANIA ST,0,
21.311129,746,3658,-157.85611,746,http://hea.thebus.org/nextbus.asp?s=746,,,QUEEN EMMA ST + VINEYARD ST,0,
21.31194,747,3659,-157.854709,747,http://hea.thebus.org/nextbus.asp?s=747,,,QUEEN EMMA ST + VINEYARD BL,0,
21.313513,748,3660,-157.852702,748,http://hea.thebus.org/nextbus.asp?s=748,,,LUSITANA ST + HUALI ST,0,
21.329202,1799,851,-158.054594,1799,http://hea.thebus.org/nextbus.asp?s=1799,,,ROOSEVELT AVE + CORAL SEA ST,0,
21.327977,3063,2198,-157.87104,3063,http://hea.thebus.org/nextbus.asp?s=3063,,,N KING ST + WAIAKAMILO RD,0,
21.329777,3062,2197,-157.873349,3062,http://hea.thebus.org/nextbus.asp?s=3062,,,N KING ST + HAKA DR,0,
21.331772,3061,2196,-157.877451,3061,http://hea.thebus.org/nextbus.asp?s=3061,,,N KING ST + MOKAUEA ST,0,
21.32738,1798,850,-158.059903,1798,http://hea.thebus.org/nextbus.asp?s=1798,,,ROOSEVELT AVE + BOUGAINVILLE ST,0,
21.292098,3067,2202,-157.822578,3067,http://hea.thebus.org/nextbus.asp?s=3067,,,S KING ST + KAPAAKEA LN,0,
21.323382,3065,2200,-157.868158,3065,http://hea.thebus.org/nextbus.asp?s=3065,,,N KING ST + HIKINA LN,0,
21.325159,3064,2199,-157.86908,3064,http://hea.thebus.org/nextbus.asp?s=3064,,,N KING ST + KOHOU ST,0,
21.367528,2947,2068,-157.918541,2947,http://hea.thebus.org/nextbus.asp?s=2947,,,HALOA DR + PIIKEA ST,0,
21.366584,2946,2067,-157.919595,2946,http://hea.thebus.org/nextbus.asp?s=2946,,,HALOA DR + MOLINA ST,0,
21.36542,2945,2066,-157.920967,2945,http://hea.thebus.org/nextbus.asp?s=2945,,,HALOA DR + HALUPA ST,0,
21.291357,3068,2203,-157.820999,3068,http://hea.thebus.org/nextbus.asp?s=3068,,,S KING ST + KAHUNA LN,0,
21.361836,2943,2064,-157.92525,2943,http://hea.thebus.org/nextbus.asp?s=2943,,,HALOA DR + KUKILA ST,0,
21.360401,2942,2063,-157.927401,2942,http://hea.thebus.org/nextbus.asp?s=2942,,,SALT LAKE BL + ALA OLI ST,0,
21.356969,2941,2062,-157.92652,2941,http://hea.thebus.org/nextbus.asp?s=2941,,,SALT LAKE BL + OPP LAWEHANA ST,0,
21.351794,2940,2061,-157.924633,2940,http://hea.thebus.org/nextbus.asp?s=2940,,,MALUNA ST + LIKINI ST,0,
21.374475,1050,38,-158.032088,1050,http://hea.thebus.org/nextbus.asp?s=1050,,,FARRINGTON HWY + OPP OLD FORT WEAVER,0,
21.372478,1051,39,-158.043842,1051,http://hea.thebus.org/nextbus.asp?s=1051,,,FARRINGTON HWY + 91-1440,0,
21.3492,1053,40,-158.064955,1053,http://hea.thebus.org/nextbus.asp?s=1053,,,FARRINGTON HWY + OPP KAPOLEI GOLF COURSE,0,
21.347128,1054,41,-158.066916,1054,http://hea.thebus.org/nextbus.asp?s=1054,,,FARRINGTON HWY + OPP KOWELO AVE,0,
21.345344,1055,42,-158.068716,1055,http://hea.thebus.org/nextbus.asp?s=1055,,,FARRINGTON HWY + NOULU ST,0,
21.341844,1056,43,-158.073047,1056,http://hea.thebus.org/nextbus.asp?s=1056,,,FARRINGTON HWY + OPP KEALANANI DR,0,
21.341263,1057,44,-158.073703,1057,http://hea.thebus.org/nextbus.asp?s=1057,,,FARRINGTON HWY + FORT BARRETTE RD,0,
21.345266,1058,45,-158.068689,1058,http://hea.thebus.org/nextbus.asp?s=1058,,,FARRINGTON HWY + PAPAIAULU AVE,0,
21.347578,1059,46,-158.066389,1059,http://hea.thebus.org/nextbus.asp?s=1059,,,FARRINGTON HWY + KOWELO AVE,0,
21.386285,718,3627,-158.131193,718,http://hea.thebus.org/nextbus.asp?s=718,,,NANAKULI AVE + MAIAPOLUA PL,0,
21.491124,1696,737,-158.02944,1696,http://hea.thebus.org/nextbus.asp?s=1696,,,WILIKINA DR + KAMEHAMEHA HWY,0,
21.490029,1697,738,-158.033303,1697,http://hea.thebus.org/nextbus.asp?s=1697,,,WILIKINA DR + H-2 FWY,0,
21.401928,1694,735,-157.994096,1694,http://hea.thebus.org/nextbus.asp?s=1694,,,KAMEHAMEHA HWY + LUMIAUAU ST,0,
21.395058,1695,736,-157.974075,1695,http://hea.thebus.org/nextbus.asp?s=1695,,,KAMEHAMEHA HWY + OPP ACACIA RD,0,
21.418782,1692,733,-158.005343,1692,http://hea.thebus.org/nextbus.asp?s=1692,,,KAMEHAMEHA HWY + OPP KA UKA BL,0,
21.409894,1693,734,-157.999546,1693,http://hea.thebus.org/nextbus.asp?s=1693,,,KAMEHAMEHA HWY + OPP WAIPIO UKA ST,0,
21.450682,1690,731,-158.015661,1690,http://hea.thebus.org/nextbus.asp?s=1690,,,KAMEHAMEHA HWY + MEHEULA PKWY,0,
21.444795,1691,732,-158.013869,1691,http://hea.thebus.org/nextbus.asp?s=1691,,,KAMEHAMEHA HWY + LANIKUHANA AVE,0,
21.457359,614,3519,-158.201488,614,http://hea.thebus.org/nextbus.asp?s=614,,,FARRINGTON HWY + OPP ALAWA PL,0,
21.384468,715,3624,-158.136207,715,http://hea.thebus.org/nextbus.asp?s=715,,,NANAKULI AVE + PILILAAU AVE,0,
21.489365,1698,739,-158.035688,1698,http://hea.thebus.org/nextbus.asp?s=1698,,,WILIKINA DR + LAKE VIEW CIR,0,
21.488774,1699,740,-158.040132,1699,http://hea.thebus.org/nextbus.asp?s=1699,,,WILIKINA DR + OPP KUNIA RD,0,
21.375261,1278,288,-157.780654,1278,http://hea.thebus.org/nextbus.asp?s=1278,,,KALANIANAOLE HWY + KAMEHAMEHA HWY,0,
21.313444,1279,289,-157.856025,1279,http://hea.thebus.org/nextbus.asp?s=1279,,,PALI HWY + VINEYARD BL,0,
21.449347,618,3523,-158.190565,618,http://hea.thebus.org/nextbus.asp?s=618,,,FARRINGTON HWY + OPP ALA HEMA ST,0,
